id,title,company,location,job_description,job_url,salary,search_role,search_location,extracted_skills,skills_count,scraped_at
91625021,Junior Full Stack Engineer,PT INTAN PARIWARA,,"Kualifikasi:  Fresh Graduate di bidang Ilmu Komputer, Teknologi Informasi, atau bidang terkait atau Software Engineer dengan pengalaman kerja 1 tahun  Memiliki pengetahuan dasar tentang HTML, CSS, JavaScript, dan salah satu framework frontend (React, Vue, atau Angular)  Familiar dengan teknologi backend seperti Node.js, Python (Django/Flask), atau PHP (Laravel).  Memahami database (SQL / NoSQL)  Memiliki semangat belajar dan pemecahan masalah yang baik  Mampu berkomunikasi dengan baik dan bekerja dalam tim  Bersedia untuk ditempatkan di Yogyakarta",https://id.jobstreet.com/id/job/91625021,Rp2.600.000 – Rp2.700.000 per month,web,indonesia,"['java', 'angular', 'php', 'sql', 'javascript', 'python', 'django', 'react', 'r', 'vue', 'flask']",11,2026-04-20T20:50:36.256828
91607639,IT Staff,PT Alumindo Alloy Abadi,,"Tugas & Tanggung Jawab (Job Description)  A. Monitoring & Proteksi Sistem  Monitoring keamanan sistem (server, aplikasi, jaringan) setiap hari  Mengawasi log, firewall, IDS/IPS, SIEM  Mendeteksi aktivitas mencurigakan (hacker, malware, brute force)  B. Vulnerability & Testing  Vulnerability assessment  Penetration testing (pentest)  Mencari celah keamanan di software & website  C. Incident Response  Menangani insiden: Virus / malware , Kebocoran data, Login mencurigakan  Investigasi + membuat laporan kejadian  D. Maintenance & Improvement  Update patch security (Windows/Linux/server)  Improve sistem keamanan secara berkala  Rekomendasi solusi keamanan ke tim developer  E. Access Control  Mengelola: User account, Hak akses (role / permission)  F. Dokumentasi & Compliance  Membuat: SOP keamanan, Laporan audit  Menjaga compliance (ISO 27001, UU PDP, dll)  G. Edukasi & Kolaborasi  Memberikan awareness security ke karyawan  Koordinasi dengan tim IT, developer, dan manajemen     Skill yang Dibutuhkan  A. Hard Skill (WAJIB)  Network security (TCP/IP, OSI layer)  Sistem operasi: Windows & Linux  Web security (SQL Injection, XSS, dll)  Tools: Burp Suite, SQLMap, Wireshark, SIEM tools  Basic programming (minimal paham logic: VB.NET / C# / Python jadi nilai tambah)  B. Soft Skill  Analisa & problem solving kuat  Teliti (detail-oriented)  Cepat respon saat incident  Bisa kerja tim & komunikasi baik     Kualifikasi Umum  Minimal D3 / S1: Teknik Informatika, Sistem Informasi, Cyber Security  Fresh graduate dipersilahkan melamar  Pengalaman 1–3 tahun, mempunyai pengalaman diatas 3 tahun lebih disukai  Sertifikasi (Nilai Tambah): CEH (Certified Ethical Hacker), CompTIA Security+, ISO 27001  Untuk System Security Software, mengerti Secure coding (OWASP Top 10), Code review security, API , Security DevSecOps (CI/CD security), Bug bounty / ethical hacking",https://id.jobstreet.com/id/job/91607639,,web,indonesia,"['c#', 'sql', 'linux', 'python', 'r']",5,2026-04-20T20:50:41.561891
91564329,Junior Software Engineer (JAVA),PT Infinitium Solutions,,"Key Responsibilities:  Participate in all aspects of development and implementation of project deliverables.  Perform testing, troubleshooting, and bug fixing as necessary.  Provide training, mentoring, and knowledge sharing with peers and junior team members.  Follow good development practices and adhere to software development lifecycle methodologies throughout the development process.  Requirements:  Diploma or Degree in Information Technology or equivalent.  Minimum 2 years of working experience in Java (candidates with 5 years or more experience may be considered for a senior position).  Experience with frameworks such as Spring, Hibernate, MVC, or similar.  Experience with JSON RESTful Web Services or other web services.  Knowledge of HTML, JavaScript, jQuery, and related frontend technologies.  Strong understanding of SQL and experience with DBMS such as SQL Server or Oracle DB.  Experience in DevOps practices and tools such as SVN/Git, Jenkins, Sonar, and Maven is preferred.  Familiarity with Agile development methodologies and tools such as Jira.  Good communication skills in English are required.     Added Advantage  Knowledge in payment or related system such as Payment Gateway, Reconciliation, Fraud Detection, 3DS authentication, etc  Experience with cloud platforms (AWS, Azure, or GCP).  Exposure to Docker, Kubernetes, or DevOps practices.  Awareness of security, compliance, or audit requirements (e.g. PCI-DSS, data protection).",https://id.jobstreet.com/id/job/91564329,,web,indonesia,"['kubernetes', 'azure', 'agile', 'aws', 'java', 'sql', 'javascript', 'docker', 'gcp', 'r', 'git']",11,2026-04-20T20:50:46.665389
91623817,Supervisor E-Commerce,PT. TRI UNGGUL BOGAINDO,,"Tanggung Jawab Utama  Merancang dan menerapkan strategi e-commerce yang komprehensif untuk meningkatkan visibilitas merek, traffic situs web, dan konversi penjualan.  Mengawasi pengelolaan platform e-commerce, termasuk optimasi konten, analitik, dan manajemen inventaris.  Menganalisis tren pasar, perilaku konsumen, dan kinerja kompetitor untuk mengidentifikasi peluang pertumbuhan dan perbaikan.  Berkolaborasi dengan tim pemasaran dan penjualan untuk mengintegrasikan inisiatif e-commerce dengan kampanye pemasaran yang lebih luas.  Mengelola dan mengarahkan tim e-commerce, termasuk mengembangkan, melatih, dan memotivasi anggota tim.  Menyusun dan menyajikan laporan kinerja e-commerce secara teratur kepada manajemen senior.  Keterampilan, Kualifikasi, dan Pengalaman yang Dibutuhkan  Pendidikan minimal D3/S1 semua jurusan  Memiliki jiwa leadership, komunikatif, dan hands-on  Pengalaman minimal 3 tahun di e-commerce F&B / FMCG  Pengalaman menangani produk frozen / cold chain  Pernah setup dan mengelola toko marketplace dari nol  Menguasai Shopee Ads, Tokopedia Ads, dan/atau TikTok Ads  Mampu membaca dan menganalisa ROAS, CPA, CTR, dan conversion  Terbiasa mengelola budget iklan dan target GMV  Memahami alur pengiriman frozen, risiko retur, dan komplain  Mampu mengelola stok, margin distributor, dan promo marketplace  Terbiasa bekerja dengan target dan tekanan operasional  Memiliki kemampuan analisa data & pelaporan (Excel/Google Sheet)  Nilai Tambah (Diutamakan):  Pengalaman di distributor FMCG / ice cream  Pernah mengelola ROAS >3 secara konsisten  Memahami pengaruh promo & ads terhadap margin distributor   Jika Anda tertarik untuk bergabung dengan tim kami yang antusias, kirimkan aplikasi Anda sekarang!",https://id.jobstreet.com/id/job/91623817,,web,indonesia,['r'],1,2026-04-20T20:50:51.680562
91622816,[294] Quality Assurance Engineer,PT KB Finansia Multi Finance,,"Responsibilities   Contribute or lead engineering efforts from planning, execution, and delivery to solving complex engineering problems in tools and testing Develop scalable and reliable tests for software and feature quality at both the system level, user levels both functional and nonfunctional. Design, create, modify, and execute test strategies/plans and drive to improve software testing processes and methodologies. Proactively engage in a team-oriented culture, work hard, and play hard habits. Ability to initiate, contribute ideas in testing activities, and engage with cross-functional teams. Requirements  Bachelor’s degree in Computer Science or related field (or equivalent experience). Minimum 3–4 years of experience in Software Testing / QA. Hands-on experience with TypeScript or Java. Experience with API testing (REST, gRPC, GraphQL). Strong knowledge of database querying and data modeling. Familiar with logs analysis and debugging. Excellent analytical and problem-solving skills. Good communication skills (written & verbal). Positive attitude and strong ownership mindset. Adaptive to dynamic tech stack and agile development environment. Strong “break-the-system” mindset to uncover defects effectively. Nice to Have  Experience with tools: Jira, TestRail, Google Workspace, App Center. Familiar with testing & observability tools: Git, DB Client, REST Client, K6, Cypress, Appium, New Relic, VS Code. Experience in multiple testing types: API, UI, Stress, Regression, Blackbox & Whitebox (Web & Mobile). Work Arrangement  Location: South Jakarta Working model: Work from Office (WFO) Employment: 6-month contract (extendable)  BINAR Academy aims to unlock and channel human potential so we can help the world turn into a better place. One of the ways we strive to do that is to channel potential talents to impactful opportunities using our very own job connector, BINAR Job Connect.  BINAR Job Connect has connected up to 250 talents & candidates; whether it be young & aspirational fresh graduate to tech-savvy team leaders, individuals who decided to start from scratch, and junior engineers to skilled product managers to our experienced hiring partners. BINAR Job Connect provides various options of employment, as we intend that everyone processed by us can choose the best career track for them.",https://id.jobstreet.com/id/job/91622816,,web,indonesia,"['agile', 'java', 'scala', 'typescript', 'r', 'git']",6,2026-04-20T20:50:57.280756
91622239,IT & Web Developer,PT Lamindo Prima Mandiri,,"Berpengalaman minimal 2 tahun  Memiliki gelar/lulusan sarjana dalam bidang Teknik Informatika/ Ilmu Komputer / Sistem Informasi atau bidang terkait.  Mampu membuat website  Mengerti implementasi server, baik server aplikasi maupun server database  Berpengalaman membuat dan mengembangkan website  Menguasai PHP, HTML, Java, CSS, Javascript atau pemrograman berbasis web  Menguasai RDBMS SQL Server, MySql, Oracle atau lainnya  Menguasai framework codeigniter (CI), Laravel, angular, vuejs atau framework lainnya  Memiliki kemampuan tes software, pengembangan, dan pemeliharaan  Dapat bekerjasama dalam tim  Dapat membuat aplikasi Mobile merupakan nilai tambah",https://id.jobstreet.com/id/job/91622239,Rp 5.729.000 – Rp 7.000.000 per month,web,indonesia,"['java', 'angular', 'php', 'sql', 'javascript', 'r', 'mysql', 'vue']",8,2026-04-20T20:51:04.528930
91622088,Senior Programmer Backend,PT Administrasi Medika,,"Kualifikasi:  - Minimal S1 di bidang Teknik Informatika / Ilmu Komputer atau setara  - Pengalaman kerja minimal 5 tahun sebagai Backend / Fullstack Developer  - Mahir menggunakan Node.js dan Express.js dalam pengembangan RESTful API  - Memiliki pengalaman kuat dengan Golang untuk pengembangan backend services / microservices  - Berpengalaman dalam arsitektur microservices dan/atau monolithic system  - Menguasai database relasional (MySQL, OracleDB) dan NoSQL (MongoDB, Redis)  - Memahami konsep API design, authentication (JWT, OAuth), dan security best practices  - Berpengalaman dengan Docker, CI/CD, dan deployment ke cloud (AWS, GCP, atau Azure)  - Familiar dengan frontend (React/Vue/Next.js) untuk kebutuhan fullstack  - Mampu menulis kode yang clean, scalable, dan maintainable  - Memiliki pengalaman dalam code review dan mentoring tim developer  - Terbiasa bekerja dengan Agile / Scrum methodology  - Memiliki kemampuan problem solving dan komunikasi yang baik",https://id.jobstreet.com/id/job/91622088,,web,indonesia,"['azure', 'agile', 'aws', 'golang', 'mongodb', 'sql', 'scala', 'redis', 'docker', 'gcp', 'scrum', 'express', 'react', 'r', 'mysql', 'vue']",16,2026-04-20T20:51:09.764462
91620775,e commerce operator,PT Panjabridge Indo Trading,,"Gambaran Umum Pekerjaan Kami dari PT Panjabridge Indo Trading, perusahaan yang bergerak di bidang perdagangan ecommerce, sedang mencari seorang e-Commerce Operator yang berpengalaman untuk bergabung dengan tim kami di Kosambi, Banten. Dalam peran ini, Anda akan memainkan peran kunci dalam mengelola dan mengoptimalkan pengalaman belanja online pelanggan kami, serta mendukung upaya pemasaran digital kami untuk meningkatkan penjualan dan visibilitas merek.  Tanggung Jawab Utama  Mengelola dan memperbarui konten toko online, termasuk deskripsi produk, gambar, dan promosi.  Menganalisis data penjualan dan perilaku pelanggan untuk mengidentifikasi peluang peningkatan dan optimalisasi.  Melakukan pemeliharaan dan pembaruan teratur pada platform e-commerce kami untuk memastikan pengalaman belanja yang lancar bagi pelanggan.  Berkoordinasi dengan tim pemasaran dan penjualan untuk mengembangkan dan mengimplementasikan strategi pemasaran digital untuk meningkatkan visibilitas dan penjualan online.  Mengelola pengadaan dan inventaris produk, memastikan ketersediaan stok yang memadai.  Memantau dan menanggapi umpan balik serta ulasan pelanggan untuk terus meningkatkan pengalaman belanja.  Keterampilan, Kualifikasi, dan Pengalaman yang Dibutuhkan  Minimal 1 tahun pengalaman dalam peran terkait e-commerce atau pemasaran digital.  Mahir dalam menggunakan platform e-commerce, seperti shopee, tiktok shop  Pemahaman yang kuat tentang pemasaran digital, termasuk SEO, SEM, dan analitik web.  Kemampuan analitis yang baik untuk mengidentifikasi tren dan wawasan yang dapat ditindaklanjuti dari data penjualan dan perilaku pelanggan.  Kreativitas dan kemampuan untuk mengembangkan konten pemasaran yang menarik secara visual.  Keterampilan komunikasi yang baik, baik tertulis maupun lisan, untuk berkolaborasi dengan tim lintas-fungsional.  Kemampuan untuk bekerja dalam lingkungan yang berubah-ubah dan mematuhi tenggat waktu yang ketat.  Manfaat Utama Bekerja di PT Panjabridge Indo Trading  Gaji yang kompetitif dan tunjangan menarik.  Lingkungan kerja yang dinamis dan mendukung, dengan peluang untuk berkembang secara profesional.  Tunjangan kesehatan komprehensif dan program kesejahteraan karyawan.  Jadwal kerja yang fleksibel dan opsi untuk bekerja jarak jauh.  Kesempatan untuk terlibat dalam proyek-proyek menarik dan inovatif di bidang ecommerce.  Jika Anda tertarik untuk bergabung dengan tim kami yang dinamis, lamar sekarang untuk peran e-Commerce Operator ini.",https://id.jobstreet.com/id/job/91620775,Rp 4.000.000 – Rp 6.000.000 per month,web,indonesia,"['r', 'git']",2,2026-04-20T20:51:15.424468
91620779,Graphic Designer (Digital & Print),Maju Operations and Development,,"Location: Remote or Kuta Lombok Type: Full-time Salary: Negotiable, based on skills and experience  About us  Maju Agency is a growing digital agency focused on delivering high-quality design and web projects for a range of clients. We work across corporate websites, e-commerce, branding, and marketing materials, with a strong focus on clean, modern design and attention to detail.  Role overview  We are looking for a Graphic Designer with strong skills in both digital and print design.  This role requires a designer with a modern visual approach, strong fundamentals, and the ability to translate ideas into clear, effective visual concepts. You will handle multiple projects simultaneously, working across branding, marketing, and production deliverables.  Key responsibilities  Design social media content (posts, campaigns, visual assets)  Create marketing materials (flyers, brochures, posters, ads)  Produce print designs, including large formats such as billboards  Develop visual identities (logos, brand guidelines, design systems)  Ensure consistency and quality across all deliverables  Prepare files for both digital use and print production  Translate client briefs into clear visual outputs  Requirements Experience  Minimum 2–4 years of experience in graphic design  Strong portfolio showcasing digital and print work  Experience working on branding and marketing materials  Core design skills  Strong sense of layout, typography, and visual hierarchy  Solid understanding of color theory, composition, and balance  Ability to translate ideas into visual concepts  Strong understanding of branding principles and consistency  High attention to detail and execution quality  Software  Proficiency in Adobe Creative Suite:  Photoshop (including photo editing and manipulation)  Illustrator  InDesign  Familiarity with Figma  Communication  Fluent in English (written and spoken)  Ability to understand client briefs clearly and translate them into visuals  Work style  Strong time management and ability to handle multiple projects simultaneously  Able to meet deadlines consistently  Comfortable working independently in a remote environment  Portfolio  A strong portfolio is mandatory and more important than formal education  Must include examples of:  Logo design  Social media content  Posters / ads  Branding projects  What we offer  Remote work or on-site in Kuta Lombok  Diverse design projects across industries  A collaborative and creative team  Salary based on experience and profile  How to apply  Please send:  Your portfolio (mandatory)  Your resume or LinkedIn profile  A short message describing your experience in digital and print design  Your availability  Only shortlisted candidates will be contacted.",https://id.jobstreet.com/id/job/91620779,Rp 6.000.000 – Rp 8.000.000 per month,web,indonesia,"['r', 'git']",2,2026-04-20T20:51:20.467437
91620693,Fullstack Developer (Senior Level),PT JAYA AGUNG TEKNOLOGI,,"JOB DESCRIPTION   Contribute to impactful projects from start to finish.   Creative and able to work as an individual or part of a team.   Collaborate with peers, QA, BA, designers, DevOps or end-users to produce cuttingedge software solutions.   Interpret business requirements into working solutions.   Involved in solving the production issue efficiently.   Evaluate and recommend tools, technologies and processes to ensure the highest quality of our product.   Honest and always adapt to the latest technologies.   REQUIREMENTS   Min. 3 years experience as a Fullstack Web Developer.  Good understanding of front-end technologies, including HTML5, CSS3, Javascript, Typescript (plus point), React, Redux, NextJs (plus point).  Knowledge and experience of one or more programming languages: Python, Golang (it's MUST)  Having knowledge and experience of backend-end technologies, such as: Django, Fast API, Fiber (golang).   Having knowledge and experience of using ORM framework, such as: Django ORM, SqlAlchemy.   Having knowledge and experience of relational databases, such as : PostgreSql.   Having experience in a scrum team would be an advantage.   Understanding in using version control (Git, Bitbucket) and Ticketing system (Jira) are plus points.   Familiar with container and container orchestration technology like Docker, Kubernetes are plus points.   Familiarity with google cloud platform is a plus point.",https://id.jobstreet.com/id/job/91620693,,web,indonesia,"['kubernetes', 'java', 'golang', 'sql', 'javascript', 'docker', 'scrum', 'typescript', 'postgresql', 'python', 'django', 'react', 'r', 'git']",14,2026-04-20T20:51:25.720854
91620470,SEO Planning & Administrator,PT Central Mega Kencana,,"Job Descriptions:  Implement keyword strategies by conducting in-depth keyword research focusing on the luxury goods segment and high-intent keywords to identify new content opportunities.  Perform on-page optimization by enhancing web page elements such as meta tags, internal linking, and heading structures to improve content relevance.  Execute technical SEO functions by conducting regular audits to ensure the site is free from indexing issues and loading speed constraints while maintaining a mobile-friendly interface.  Foster content collaboration by working alongside the content team or copywriters to ensure blog articles and product descriptions meet SEO standards without compromising the brand voice.  Conduct monitoring and reporting by tracking performance through Google Analytics 4 (GA4) and Google Search Console to provide monthly reports regarding traffic, rankings, and ROI.  Execute competitor analysis by regularly monitoring the SEO strategies of competitors within the jewelry industry.     Requirements:  Bachelor’s Degree (S1) in a relevant field of study (is a must)  Possess at least 1 to 2 years of professional work experience in the same or a related field.  Possess expertise in operating technical tools such as Google Search Console, GA4, and other SEO software including Ahrefs, SEMrush, or Screaming Frog.  Master on-page and technical SEO with a profound understanding of Core Web Vitals, JSON-LD schema markup, and site architecture.  Demonstrate analytical thinking skills to translate raw data into effectively executable strategies.  Show a high level of adaptability in following the latest Google algorithms including understanding the impact of AI or SGE on search results.  Understand basic coding through HTML/CSS as an added value to facilitate seamless technical communication with the developer team.",https://id.jobstreet.com/id/job/91620470,,web,indonesia,['r'],1,2026-04-20T20:51:31.038559
91620078,MANAGER MARCOMM & DIGITAL MARKETING,PT Topsel Raharja Indonesia,,"Kami perusahan retail Gadget, Aksesoris, Elektronik, dan Furnitur terkemuka di Jawa Timur mengundang para professional di bisnis retail untuk bergabung dalam perusahaan kami yang sedang berkembang pesat.  Jika Anda orang yang tepat mari bergabung bersama kami sebagai:  MANAGER MARCOMM & DGITAL MARKETING  Deskripsi Pekerjaan  1. Membuat dan mengelola Sosial Media  2. Mengoptimalkan situs web dan sosial media (mengoptimalkan situs web, blog, dan fanpage termasuk Instagram dan facebook)  3. Membuat sistem penjualan melalui Mobile App  4. Membuat dan mengelola anggaran Marcomm  5. Mengintegrasi dan menyelaraskan projek khusus menggunakan strategi marcomm  6. Mengembangkan strategi dalam mengembangkan penjualan online dan offline  Kualifikasi  1. Pengalaman sebagai Marcomm Manager di Industri Retail min 3 Tahun  2. Siap di tempatkan di area Jawa Timur  3. Menguasai sistem pemasaran seperti mobile marketing, SEO, Google Algorithm, Google AUC, Google Analytics, Adwords  4. Pengalaman menggunakan facebook ad manager, sosial media management, serta penjualan offline & online  5. Mampu mengoperasikan Microsoft Office  6. Memiliki positive attitude sesuai dengan Nilai-nilai Inti Perusahaan: INGOD  Integrity : Kejujuran, Pantang Menyerah  Noble : Kerja tulus, Melakukan sesuatu yang lebih besar, sesuatu yang mulia  Give The Best : Kerja keras, Kerja pandai, Terus mau belajar  Other We Care & Serve : Perhatian, Empati, Menghormati, Melayani sebagai gaya hidup  Disciplin : Tanggung jawab, Melakukan yang seharusnya, Ketekunan     Benefit Utama  1. Lingkungan kerja yang positif dan kondusif  2. Jenjang karir bagi yang mampu  3. Training & pengembangan diri berkelanjutan  4. BPJS Kesehatan & Ketenagakerjaan",https://id.jobstreet.com/id/job/91620078,Rp 7.000.000 – Rp 8.000.000 per month,web,indonesia,"['keras', 'r', 'git']",3,2026-04-20T20:51:37.908205
91619703,Senior .NET Full Stack Engineer (English Speaker),PT Artha Solutions Indonesia,,"About the role  Join our growing team at PT Artha Solutions Indonesia as a Senior .NET Full Stack Developer. In this key role, you will be responsible for designing, developing and maintaining high-performance web applications using the latest .NET technologies. As a senior member of the development team, you will play a pivotal part in shaping the technical direction of our products and mentoring more junior developers. This is a full-time position based in our modern office in Jakarta.  What you'll be doing  Design and implement scalable, maintainable, and secure cloud solutions using Microsoft Azure.  Oversee the deployment, management, and operation of applications on Azure, ensuring optimal performance.  Collaborate with IT and development teams to plan and execute cloud strategies, providing guidance on Azure best practices.  Develop front-end applications, database development, and middle-tier services.  Implement DevOps practices, including continuous integration and continuous deployment (CI/CD) pipelines.  Ensure cloud solutions integrate seamlessly with existing systems and meet business requirements.  Monitor and optimize cloud solutions for performance efficiency.  Work with architects and other developers on the technical design of cloud and digital platforms, including hands-on full-stack development.  What we're looking for  8+ years of experience in developing enterprise-level web applications using .NET technologies  Proficient in C#, .NET Core, ASP.NET MVC, and modern web frameworks such as Angular or React  Strong understanding of relational databases (SQL Server) and NoSQL databases (MongoDB, Cosmos DB)  Hands-on experience in designing and consuming RESTful APIs  Familiarity with DevOps practices, including CI/CD pipelines and cloud-based hosting platforms  Excellent problem-solving and analytical skills with a sharp attention to detail  Strong communication and collaboration skills to work effectively with cross-functional teams  Ability to mentor and guide more junior developers in the team  Must Have & Desired Skills:   • In-depth knowledge of cloud computing concepts and Microsoft Azure services. • Proficiency in scripting and programming languages such as PowerShell, Python, and C#. • Experience with Azure-specific services like Azure SQL Database, Azure DevOps, and Azure Active Directory, Azure Data Factory, Key Vault, Function Apps, App Services, API Management. • Strong understanding of DevOps principles and tools. • Knowledge of security best practices and compliance standards for cloud environments. • Excellent problem-solving and troubleshooting skills. • Strong collaboration and communication skills, with the ability to work effectively with cross-functional teams. • Continuous learning and skill upgradation to keep up with the dynamic nature of cloud technologies.  Desired Skills: • Experience with front-end technologies and frameworks like Angular. • Familiarity with agile and DevOps practices. • Previous experience in a similar role within a fast-paced environment.  Education: Bachelor's degree in technology or equivalent.",https://id.jobstreet.com/id/job/91619703,,web,indonesia,"['azure', 'agile', 'angular', 'mongodb', 'c#', 'sql', 'scala', 'python', 'react', 'r', 'git']",11,2026-04-20T20:51:43.083195
91618367,Application Support Engineer,PT Vads Indonesia,,"Qualifications:  •A degree in computer Science IT, System Engineering or a related qualification  •Fresh Graduates are welcome to apply  •Preferably 2-3 years proven experience as a software developer, software engineer or similar role  •Must have experience in troubleshooting bugs and improving applications using PHP laravel and YII2 framework (production issue)  •Experience handling live system / support environment  •Strong experience with API service development using laravel and express JS Framework  •Familiar with logging & monitoring tools  •Good understanding of REST API & Intergration  •Must have strong experience in handling database query optimization (Mysql/MariaDB)  •Familiar with version control (Git)  •Experience in build application from scratch using (laravel or YII2 framework, React Js (Vite JS) and NodeJS (ExpressJS and Socket IO) Framework  •Experience handling incident / Production issue is a MUST  •Experience working with SLA / Tiketing system is a plus",https://id.jobstreet.com/id/job/91618367,,web,indonesia,"['php', 'sql', 'express', 'react', 'r', 'mysql', 'git']",7,2026-04-20T20:51:48.557233
91615722,SAP ABAP Developer,PT ABISHAR TECHNOLOGIES INDONESIA,,"Job Description:  Melakukan development dan enhancement menggunakan ABAP sesuai kebutuhan bisnis HC  Mengelola object ABAP (Reports, Interfaces, Conversions, Enhancements, Forms/RICEF)  Mendukung proses end-to-end Human Capital (OM, PA, Time Management, Payroll)  Berkolaborasi dengan functional consultant dan tim bisnis  Melakukan debugging, troubleshooting, dan performance tuning  Mendukung testing (Unit Test, SIT, UAT) dan deployment  Requirements:  Minimal 4 tahun pengalaman sebagai SAP ABAP Developer  Pengalaman kuat di modul SAP HC/HCM  Memahami proses end-to-end HC hingga payroll  Terbiasa dengan integrasi SAP (interface/API)  Menguasai ABAP (Report, ALV, BAPI, BADI, User Exit, Smartform/Adobe Form)  Memiliki kemampuan analisa dan problem solving yang baik  Komunikatif dan mampu bekerja dalam tim  Preferred:  Pengalaman di industri perbankan / institusi besar  Pernah terlibat project implementasi/rollout SAP HC  Familiar dengan SAP SuccessFactors menjadi nilai tambah",https://id.jobstreet.com/id/job/91615722,Rp 12.000.000 – Rp 18.000.000 per month,web,indonesia,['r'],1,2026-04-20T20:51:53.968646
91615639,Fullstack Web Programmer,PT. Venturo Pro Indonesia,,"Persyaratan  Pendidikan minimal D3/S1 Teknik Informatika / Sistem Informasi atau bidang terkait.  Pengalaman minimal 1–3 tahun sebagai Web Developer / Fullstack Developer.  Memiliki pengalaman membangun REST API (Golang / Node / Python).  Menguasai atau berpengalaman pada: Backend: Golang (Gin), Python (Django/Flask/FastAPI), Node (Express/Nest). Frontend: React (TypeScript menjadi nilai tambah), Vue, atau Angular  Memahami konsep database relasional & NoSQL.  Memahami konsep keamanan aplikasi web.  Menguasai Version Control (Git).  Terbiasa melakukan debugging dan problem solving secara analitis.  Mampu bekerja sesuai timeline dan standar pengembangan.  Memiliki kemauan untuk belajar, fleksibel, dan menyukai tantangan.  Proaktif dan mampu berkomunikasi dengan baik.  Memiliki kemampuan analitis dan detail yang kuat sehingga mampu memecahkan masalah kompleks dengan solusi yang tepat.   Deskripsi Pekerjaan  Mengembangkan dan memelihara aplikasi web end-to-end (backend & frontend).  Membangun dan mengintegrasikan RESTful API sesuai kebutuhan bisnis dan standar pengembangan.  Mengembangkan backend menggunakan Golang / Python / Node sesuai kebutuhan proyek.  Mengembangkan frontend modern menggunakan React / Vue / Angular.  Mengelola dan mengoptimasi database (PostgreSQL / MySQL / MongoDB).  Menerapkan standar keamanan aplikasi (authentication, authorization, JWT, dll).  Melakukan debugging, perbaikan bug, serta peningkatan performa dan skalabilitas aplikasi.  Melanjutkan dan mengembangkan kode existing tanpa mengganggu sistem yang sudah berjalan.  Mengelola source code menggunakan Git (branching, PR, merge).  Berkolaborasi dengan tim UI/UX, QA, dan developer lainnya.  Menyusun dokumentasi teknis dan memberikan dukungan teknis internal maupun ke klien.   Nilai Tambah (Nice to Have)  Paham dan mengimplementasikan AI tools (Claude)  Pengalaman menggunakan Docker dan CI/CD.  Pengalaman deployment ke VPS / Cloud / Kubernetes.  Familiar dengan Clean Architecture atau microservices.  Pengalaman menggunakan state management (Redux, TanStack Query)  Aktif di komunitas teknologi / memiliki kontribusi open source.",https://id.jobstreet.com/id/job/91615639,,web,indonesia,"['kubernetes', 'fastapi', 'angular', 'golang', 'mongodb', 'sql', 'docker', 'typescript', 'express', 'postgresql', 'python', 'django', 'react', 'r', 'mysql', 'vue', 'git', 'flask']",18,2026-04-20T20:51:59.128223
91614729,IT & Development,Kakiku Family Health & Beauty (Tangerang),,"KUALIFIKASI:  Wajib memiliki pendidikan minimal S1 di bidang IT (Teknik Informatika, Sistem Informasi, atau bidang terkait).  Memiliki pengalaman minimal 2-5 tahun sebagai IT Administrator, IT Support khususnya dalam pengembangan aplikasi (web/mobile).  Menguasai minimal satu bahasa pemrograman (misalnya: Python, JavaScript, atau PHP) serta memahami konsep database (MySQL, PostgreSQL, dll).  Memahami dasar software development lifecycle (SDLC), API integration, dan automation tools.  Memiliki pengalaman dalam membuat aplikasi internal, dashboard, atau tools otomatisasi menjadi nilai tambah.  Memiliki kemampuan komunikasi yang sangat baik, proaktif, dan mampu menerjemahkan kebutuhan bisnis ke solusi teknis.  Mampu multitasking, detail-oriented, serta menjaga kerahasiaan data.     DESKRIPSI PEKERJAAN:  Menjadi penghubung antara kebutuhan bisnis pimpinan dengan solusi teknologi, termasuk merancang dan mengembangkan aplikasi sederhana hingga menengah.  Mengembangkan dan memelihara aplikasi internal, dashboard, atau tools berbasis web/mobile untuk meningkatkan efisiensi kerja.  Melakukan automation terhadap proses manual menggunakan script atau tools tertentu.  Berkolaborasi dengan tim IT atau vendor dalam pengembangan sistem yang lebih kompleks.  Melakukan troubleshooting, debugging, serta peningkatan performa aplikasi yang digunakan.  Mengelola dan memastikan integrasi antar sistem (API, database, cloud services) berjalan dengan baik.  Membuat dokumentasi teknis serta laporan pengembangan sistem.  Tetap menjalankan fungsi sebagai Personal Assistant dalam mendukung kebutuhan digital dan operasional pimpinan.",https://id.jobstreet.com/id/job/91614729,Rp 7.000.000 – Rp 10.000.000 per month,web,indonesia,"['java', 'php', 'sql', 'javascript', 'postgresql', 'python', 'r', 'mysql', 'git']",9,2026-04-20T20:52:04.226003
